61.6807,54.7433,-48.5761
58.8013,50.1873,-50.3997
53.5258,51.1956,-52.2955
51.3571,55.5099,-51.9259
51.2172,61.1349,-50.104
54.4035,64.9083,-47.6339
58.9739,62.621,-46.5566
61.6201,50.0617,-45.4922
57.4591,47.2213,-48.5652
50.7782,48.6899,-50.93
46.7749,56.3458,-49.4807
46.9286,65.4803,-45.0056
50.2054,69.4377,-41.5863
57.9576,67.0908,-39.1404
61.5059,61.0826,-41.3367
56.4966,57.933,-52.1411
61.2207,47.0598,-39.8131
56.3855,42.7705,-44.2499
46.5366,45.2982,-46.823
41.4895,56.1395,-45.1563
42.6817,68.2398,-39.1136
45.8213,71.434,-35.4653
50.5475,71.9074,-32.6628
56.6865,69.1424,-32.1882
61.1328,63.1388,-33.7533
58.8045,42.6918,-35.4972
51.6399,39.9463,-39.4571
44.4835,42.3294,-41.0566
39.5252,47.2837,-41.151
36.6799,57.2712,-38.9468
38.9137,70.8463,-31.7051
43.8636,73.4927,-28.7639
50.1337,72.9202,-26.291
58.4535,66.6243,-25.8185
62.8002,54.3164,-29.415
59.1964,43.368,-27.8564
54.1227,37.904,-32.5061
45.9427,37.5517,-35.574
37.5646,42.2171,-36.7174
33.7883,48.6408,-35.9603
31.5682,58.2694,-33.0804
31.7082,63.7709,-31.0047
36.0167,72.7795,-24.5681
43.2289,74.136,-21.7345
51.5389,70.9179,-19.5846
56.8575,65.9043,-19.8849
60.2324,57.3455,-21.9758
57.5519,40.19,-22.9371
45.0361,34.3366,-30.2237
37.468,36.4535,-32.4296
31.3755,41.3798,-32.8211
27.3566,52.6343,-30.4809
26.4642,63.3806,-26.0448
28.8178,69.8631,-21.8264
34.9988,73.5278,-18.3575
42.7084,73.8101,-15.374
52.1751,68.408,-13.6317
59.9669,53.9067,-16.6543
52.4195,33.2184,-21.0916
42.6185,30.6421,-25.7944
33.611,32.7005,-28.8401
26.8484,37.6411,-28.6252
22.6965,49.6418,-26.6329
22.0941,59.3244,-22.9247
25.2587,69.2838,-16.9202
31.4312,73.1531,-12.9762
40.5028,73.5939,-9.5806
51.0145,67.5115,-7.8638
57.267,61.0027,-7.7725
60.2486,49.8233,-11.5939
56.371,37.8003,-17.5876
51.4228,31.164,-15.3947
40.4975,27.4574,-21.1901
24.3636,34.0583,-24.3501
18.5125,44.3884,-22.65
17.2989,57.4778,-18.3953
21.1604,67.4631,-12.4888
28.5994,73.0298,-7.2418
39.4098,71.9466,-3.403
47.6881,68.0332,-1.9889
55.2738,60.1153,-1.8195
59.566,48.5069,-4.8388
57.7952,38.9195,-9.451
49.5973,28.97,-10.162
38.6571,25.7182,-16.0838
28.3799,26.8936,-19.3927
20.7411,31.2655,-20.4503
14.1935,42.3498,-19.4641
13.2417,56.111,-14.2188
17.5115,67.0508,-7.6793
26.3237,72.0029,-2.0367
37.8792,70.5297,2.2836
45.7441,66.2252,3.4051
53.3977,58.3023,3.3076
56.7153,51.4229,1.9293
57.7825,46.3028,0.2504
56.3953,36.7255,-4.2127
42.9013,25.0131,-6.0915
32.7676,23.1182,-10.9729
22.0176,24.2874,-14.9565
11.208,29.0369,-16.37
5.3259,41.0403,-13.9002
6.4027,52.9113,-8.3927
10.6155,61.5579,-4.1583
17.0841,68.6875,1.3065
28.0315,70.7186,6.5208
39.0458,67.6571,9.8538
48.2292,60.406,10.32
54.7809,50.5202,8.9017
56.3349,39.4769,5.1885
52.4672,30.4922,-0.1677
41.0304,22.3353,-1.0133
30.5819,19.4065,-6.6741
18.347,20.7765,-10.3966
8.9482,26.9664,-11.8662
3.4843,37.2331,-10.2847
3.6294,51.3817,-4.3334
7.7725,60.2276,1.0229
14.5241,66.5623,6.4931
25.9012,69.2402,11.909
37.3216,66.1943,15.3928
46.8066,59.0054,15.8591
54.0656,49.0808,14.886
55.0416,36.0942,10.2078
50.5948,28.0577,5.0919
38.8054,19.0361,3.7844
28.4747,16.6827,-1.5891
22.7662,16.648,-3.4864
14.2912,19.6377,-5.8897
7.3476,26.1211,-6.2378
2.5813,34.4028,-4.8939
1.2565,48.2928,0.7012
5.8123,59.2259,6.9279
12.4101,64.564,11.817
23.8654,67.8076,17.5262
35.043,64.8819,20.8942
45.3464,58.5275,22.2853
52.6758,49.1308,21.4659
54.7097,37.3095,17.8435
49.5102,25.9818,10.836
37.317,16.3817,8.727
24.4343,13.5866,2.5894
14.5286,16.7442,0.0616
7.5898,23.1853,-0.3261
2.6556,31.5124,1.0723
0.4211,46.248,5.953
4.3415,56.896,12.2188
10.6201,62.1752,16.6581
21.8986,65.7166,22.8417
33.5075,63.6641,26.6169
44.3723,56.8497,28.1397
51.726,45.3083,26.5605
52.5325,35.4131,22.4937
47.4894,23.7577,15.9631
35.626,13.2933,13.6835
23.8487,10.7111,8.2155
13.6034,15.2217,5.4123
7.1901,21.9728,5.729
1.0968,35.2222,9.4346
-0.2367,45.0521,12.6222
4.0325,55.2457,18.2135
9.2416,59.5166,22.102
20.256,63.9471,28.1454
31.3265,61.7608,31.7941
43.1524,54.0267,33.1888
48.6696,45.9198,31.602
49.6947,33.6408,27.3068
45.0637,21.8626,20.9567
34.633,10.8683,19.4726
22.9039,8.2069,13.7192
17.3008,10.4605,12.1001
11.7407,14.0876,11.646
5.6723,21.8087,12.4538
1.4149,31.8938,14.7017
-0.3815,42.4701,18.2472
1.9327,50.5418,22.4116
6.5627,56.3587,26.8526
17.546,61.5785,33.4382
29.505,60.4947,37.5139
40.6048,51.9475,38.4894
45.0238,45.0033,37.4137
46.3109,30.1152,31.9334
42.7064,19.1778,25.9359
32.7685,8.9114,24.8547
23.4245,5.9104,19.9806
16.2891,8.3768,17.942
10.0344,13.626,17.6401
4.589,20.6361,18.3438
0.4852,30.7669,20.8487
-0.4174,42.4302,24.9066
5.828,54.632,32.4181
16.2884,60.0834,38.9645
28.5551,57.9516,43.1394
38.7453,49.8773,43.7095
42.4701,41.2658,41.6265
43.8406,30.7712,38.1343
40.751,17.4455,31.4647
26.546,5.0781,27.6718
20.4744,5.2015,24.7774
13.116,7.9966,23.4867
3.6117,16.7962,23.4389
-0.5064,28.6465,26.3126
-0.8314,41.3516,31.5473
5.5183,52.8028,38.6191
14.9697,57.2626,44.3205
25.4951,56.307,48.3877
35.8847,47.4646,48.4946
39.5147,39.1456,46.3926
41.9029,27.3119,42.7231
39.5164,14.984,36.8052
34.8295,7.8151,32.1273
25.3136,4.3541,33.3102
-1.5541,36.3562,36.0315
2.5785,48.4417,43.0988
12.5831,53.5289,49.1056
22.7162,52.4433,52.2182
30.8523,45.9432,52.134
35.4403,36.6366,51.2063
39.3637,26.5617,48.3754
39.9548,18.6817,45.4619
37.6313,11.6822,41.7519
-0.4523,39.7524,44.8344
2.9429,39.9712,48.2332
8.7517,48.4135,51.1549
15.0849,49.4527,53.53
21.5391,46.8668,54.5361
26.3458,40.54,55.0604
28.1095,36.7617,55.2989
32.5522,31.1504,54.7963
37.2592,22.0823,52.9866
36.6638,11.4966,49.9156
29.5573,4.054,42.0701
8.0556,39.9185,54.5218
11.2087,41.5494,59.9052
18.3069,36.6379,59.2562
21.2577,32.7107,59.1514
20.0887,28.0895,61.7223
34.7197,25.0702,58.8206
37.7165,16.4991,56.6509
38.0348,9.7673,54.5918
28.1559,0.3805,49.0583
21.3235,27.9063,62.2693
33.2263,27.4532,60.9936
36.5457,24.5757,59.8997
38.1152,19.8505,58.5088
39.2244,13.9704,57.0073
39.1579,10.0346,55.0953
36.64,5.9789,53.2738
31.504,1.098,49.7036
0.9064,22.4922,24.4992
-1.3241,32.4401,31.0598
-1.2546,38.1263,40.4595
5.0213,40.0886,51.4621
7.5021,42.3549,57.5416
15.4084,39.5237,59.942
27.3037,4.4606,37.5818
22.8133,4.7156,29.055
16.6502,6.2471,23.9625
7.9959,11.9056,23.0702
9.5998,48.0774,-14.579
62.6811,54.974,-36.6809
1.1339,40.2343,0.4607
46.2698,37.5633,35.0346
41.6641,18.4958,14.8559
2.0193,42.7233,-4.96
47.8601,37.918,31.991
1.931,48.9199,28.7331
43.7148,20.9641,9.7466
0.9468,38.8179,3.4626
3.086,44.2763,-7.5546
51.7651,30.343,16.7812
49.1563,28.3293,21.7847
59.9503,48.4614,-22.2639
37.1381,64.5495,-35.8873
27.644,27.7611,60.4571
15.5902,50.4528,-18.6937
59.4869,46.8043,-19.7988
42.9035,23.8883,34.9451
36.3703,57.4402,35.5095
60.6058,50.1743,-24.7998
1.5397,41.3144,-2.1636
58.9621,44.9295,-17.2944
39.941,16.3344,20.2158
41.7485,22.1866,37.156
3.6044,28.3921,7.5325
2.0794,48.2733,32.0301
44.9367,23.2496,4.369
1.8452,47.3366,35.1103
30.5794,13.1906,8.2519
13.4614,49.4715,-17.1031
26.4369,30.2164,58.4705
44.4632,22.2368,7.2534
40.5976,17.3272,17.3099
42.7114,19.7948,12.3427
50.4286,29.3401,19.3244
16.9698,65.6125,17.2096
4.4022,46.2413,-9.358
34.7529,55.2893,41.0134
37.9738,59.5435,30.0351
18.8711,67.6888,12.021
3.1796,28.4897,10.9544
52.6649,31.4143,14.3335
15.4079,63.3266,22.7258
62.5646,53.9125,-40.6395
44.6839,37.9219,37.9368
38.1245,13.5767,25.3435
31.074,14.6037,5.4511
28.2093,27.5172,60.6742
32.4858,53.0863,46.1781
13.2183,60.9687,27.8639
37.4148,58.265,32.68
47.8893,27.5013,24.3472
15.5003,31.1073,56.3606
13.3531,34.1121,57.0659
11.0332,36.3272,56.9271
8.6131,37.702,55.9173
17.4759,27.466,54.9311
7.3482,37.4273,54.1119
17.3258,25.3852,50.8995
4.133,38.1092,51.6544
19.0298,19.9451,48.7264
2.4324,37.3107,48.7129
