11,13,12
11,14,13
11,15,14
11,16,15
11,17,16
11,18,17
11,19,18
11,20,19
12,13,25
13,26,25
13,14,26
14,27,26
14,28,27
14,29,28
14,15,29
15,30,29
15,16,30
16,31,30
16,17,31
17,32,31
17,18,32
4,35,34
4,36,35
4,37,36
4,38,37
4,21,38
21,22,38
22,23,38
23,24,38
25,26,40
26,41,40
26,42,41
26,27,42
27,43,42
27,44,43
27,28,44
28,45,44
28,46,45
28,29,46
29,47,46
29,30,47
30,48,47
30,49,48
30,31,49
31,50,49
31,32,50
33,6,51
6,52,51
6,53,52
6,2,53
2,54,53
2,34,54
34,55,54
34,35,55
35,56,55
35,57,56
35,58,57
35,36,58
36,59,58
36,37,59
37,60,59
37,38,60
38,39,60
38,24,39
41,42,1
42,63,1
42,43,63
43,64,63
43,44,64
44,65,64
44,45,65
45,46,65
46,66,65
46,47,66
47,48,66
48,67,66
48,49,67
49,68,67
49,50,68
51,70,69
51,52,70
52,71,70
52,53,71
53,72,71
53,54,72
54,73,72
54,55,73
55,74,73
55,56,74
56,57,74
57,58,74
58,59,74
59,75,74
59,76,75
59,60,76
60,61,76
60,39,61
61,62,77
62,78,77
1,63,79
63,64,79
64,80,79
64,65,80
65,81,80
65,66,81
66,82,81
66,67,82
67,68,82
69,83,8
69,70,83
70,84,83
70,71,84
71,85,84
71,72,85
72,86,85
72,73,86
73,87,86
73,74,87
74,75,87
75,88,87
75,76,88
76,89,88
76,61,89
61,77,89
77,90,100
77,78,90
78,91,90
78,92,91
8,95,94
8,83,95
83,96,95
83,84,96
84,97,96
84,85,97
85,98,97
85,86,98
86,99,98
86,100,99
86,87,100
87,88,100
88,89,100
89,77,100
100,90,101
90,91,101
91,92,101
92,93,101
93,94,101
94,95,101
95,96,101
96,97,101
97,98,101
98,99,101
99,100,101
11,12,23
12,25,24
18,19,6
4,34,5
23,102,24
24,40,39
32,51,50
39,40,61
40,41,103
1,79,7
78,3,92
93,92,3
79,80,3
24,25,104
25,40,104
32,33,105
33,51,105
50,106,69
51,69,106
11,4,20
107,11,23
21,107,22
107,23,22
18,33,32
20,2,19
2,20,5
2,5,34
61,40,62
50,69,68
62,1,78
68,8,82
81,9,80
10,93,9
82,9,81
82,10,9
93,10,94
11,107,4
107,21,4
6,19,2
20,4,5
23,12,102
12,24,102
24,104,40
62,40,103
62,103,1
103,41,1
78,1,7
8,68,69
80,9,3
9,93,3
51,32,105
50,51,106
79,3,7
3,78,7
33,18,6
94,10,8
10,82,8
